Agent,InformationLevel,Pdc_Correct1,Pdc_Correct2,Pdc_Correct3,Pdc_Correct4,Pdc_Correct5,Pdt1,Pdt2,Pdt3,Pdt4,Pdt5,Coin1,Coin2,Coin3,Coin4,Coin5,Decision1,Decision2,Decision3,Decision4,Decision5,BetAmount1,BetAmount2,BetAmount3,BetAmount4,BetAmount5,Bet1,Bet2,Bet3,Bet4,Bet5,Session,statistics_score,WrongNum,BlankNum,ExchangeRate,TimeOKProbabilityTestQ1Q5OK,TimeOKProbabilityTestQ6Q10OK,Earning2,TimeClickToProCorrectAnswersOK,Choice1,Choice2,Choice3,Choice4,Choice5,Choice6,Choice7,Choice8,Choice9,Choice10,TimeClickToProionInstructionOK,Gender,Year,Age,TimeSubmitDemographicsOK,UnderstandingLevel,TimeSubmitUnderstandingQnsOK,questionorder1,questionorder2,questionorder3,questionorder4,questionorder5,questionorder6,questionorder7,questionorder8,questionorder9,questionorder10,KarmaBelief1,KarmaBelief2,KarmaBelief3,TimeSubmitKarmaBeliefOK,Authority1,Authority2,Authority3,Authority4,Authority5,Authority6,Authority7,TimeSubmitLocuOfControlScaleOK,IUS1,IUS2,IUS3,IUS4,IUS5,IUS6,IUS7,IUS8,IUS9,IUS10,IUS11,IUS12,Endowment_beforeR1,Endowment_beforeR2,Endowment_beforeR3,Endowment_beforeR4,Endowment_beforeR5,Endowment_afterR1,Endowment_afterR2,Endowment_afterR3,Endowment_afterR4,Endowment_afterR5,StreakTreat_R2,StreakTreat_R3,StreakTreat_R4,StreakTreat_R5,switching_point,risk_score,treat,karma,authority,iu,Head1,Head2,Head3,Head4,Tail1,Tail2,Tail3,Tail4,madewrongbet1,madewrongbet2,madewrongbet3,madewrongbet4,madewrongbet5,fixedbetting,betsame1,betsame2,betsame3,betsame4,betsame5,gambler1,gambler2,gambler3,gambler4,lgbetamount1,lgbetamount2,lgbetamount3,lgbetamount4,lgbetamount5
1,2,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,10,20,40,200,410,0,0,0,0,1,3d,7,3,0,0.02,38,4,1.2,-8,1,1,1,1,1,2,2,2,2,2,479,1,4,23,9,4,-188,8,5,12,7,4,6,2,1,9,3,4,4,4,-53,2,2,2,3,4,5,5,-38,4,4,4,4,4,4,4,2,1,2,2,1,300,280,260,220,420,280,260,220,420,0,3,3,1,1,6,2,2,0.72871506214141846,-0.40604701638221741,0.03608410432934761,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,2.3025851249694824,2.995732307434082,3.6888794898986816,5.2983174324035645,6.0161571502685547
1,2,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,10,30,50,10,50,1,1,1,1,1,4f,7,3,0,0.02,69,13,1.2,-1,1,1,1,1,1,1,2,2,2,2,479,2,3,24,19,5,-58,5,1,7,4,2,3,12,9,8,6,4,4,4,-12,5,5,4,4,6,7,5,-24,4,5,4,3,4,5,4,2,3,1,4,3,300,290,260,310,320,290,260,310,320,370,2,2,2,2,7,2,2,0.72871506214141846,0.79263651371002197,0.85901808738708496,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,2,0,0,2.3025851249694824,3.4011974334716797,3.9120230674743652,2.3025851249694824,3.9120230674743652
1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,50,50,50,50,75,1,1,1,1,1,3c,10,0,0,0.02,10,86,3,1,1,1,1,1,1,2,2,2,2,2,479,1,1,18,17,5,-55,9,2,6,4,3,8,12,7,5,1,3,3,2,-13,3,3,2,2,2,7,4,-19,2,4,4,4,3,2,5,3,1,1,2,1,300,350,300,350,400,350,300,350,400,325,3,1,1,1,6,2,1,-0.17754970490932465,-0.69194042682647705,-0.46679824590682983,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,4.3174881935119629
1,2,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,50,50,60,60,50,1,1,1,0,1,8b,7,3,0,0.02,1,103,1.2,-4,1,1,1,1,1,1,2,2,2,2,477,2,4,22,16,5,-111,3,5,7,4,2,6,9,12,8,1,4,4,5,-10,2,3,1,2,5,7,5,-18,2,4,4,3,4,2,3,2,2,2,2,2,300,350,300,240,180,350,300,240,180,130,3,1,1,1,7,2,2,0.82396978139877319,-0.66848522424697876,-0.29443192481994629,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,3.9120230674743652,3.9120230674743652,4.0943446159362793,4.0943446159362793,3.9120230674743652
1,2,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,50,50,50,50,50,1,1,0,0,1,4c,10,0,0,0.02,82,157,3,0,1,1,1,1,1,1,1,2,2,2,479,1,3,21,24,5,-65,7,4,3,8,12,2,1,9,6,5,4,1,2,-3,4,3,5,3,5,5,6,-19,1,1,2,1,3,1,4,1,2,1,2,1,300,350,400,350,300,350,400,350,300,350,3,3,1,1,8,2,2,-0.61018979549407959,0.39540648460388184,-1.458344578742981,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652
2,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,10,35,45,95,65,1,1,1,1,0,3e,8,2,0,0.02,96,66,1.8,-1,1,1,1,1,1,1,1,2,2,2,479,1,1,19,12,3,-56,8,7,9,2,1,12,4,6,3,5,4,5,5,-7,5,5,6,3,6,7,5,-13,3,5,3,4,2,3,5,2,1,2,2,2,300,310,275,230,315,310,275,230,315,240,2,2,2,2,8,2,3,1.206768274307251,0.90613293647766113,-0.093782171607017517,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,2.3025851249694824,3.5553481578826904,3.8066625595092773,4.5538768768310547,4.1743874549865723
2,2,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,80,88,108,188,288,1,1,0,1,0,6b,7,3,0,0.02,123,159,1.2,-5,1,1,1,1,2,2,2,2,2,2,479,1,3,24,20,5,-38,9,1,8,5,6,12,7,3,4,2,3,4,4,-7,5,1,3,4,3,7,7,-17,1,3,3,2,4,1,4,1,2,3,1,1,300,380,468,576,764,380,468,576,764,1052,2,1,1,1,5,1,4,0.39575815200805664,-0.35276913642883301,-0.8914492130279541,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,4.3820266723632812,4.4773368835449219,4.682131290435791,5.2364420890808105,5.6629605293273926
1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,20,20,50,50,20,0,1,0,1,1,1c,8,2,0,0.02,67,160,1.8,-3,1,1,1,1,1,1,1,1,2,2,479,1,1,18,22,5,-36,12,2,8,7,9,4,6,3,5,1,3,3,3,-5,4,2,3,3,5,5,2,-14,4,4,2,2,2,1,1,1,1,1,3,2,300,280,300,250,300,280,300,250,300,280,2,1,1,1,9,2,1,-0.082295022904872894,0.37966713309288025,-0.90612256526947021,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,2.995732307434082,2.995732307434082,3.9120230674743652,3.9120230674743652,2.995732307434082
2,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,100,130,20,60,10,1,0,1,1,1,7c,7,3,0,0.02,67,115,1.2,0,1,1,1,1,1,2,2,2,2,2,479,1,2,24,26,5,-62,6,5,1,7,12,4,2,3,9,8,1,1,1,-3,5,6,4,5,5,2,4,-6,4,5,3,3,4,3,3,2,2,2,2,2,300,190,60,80,20,190,60,80,20,0,3,3,3,3,6,2,4,-1.704315185546875,1.5097140073776245,0.087375439703464508,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,4.6051702499389648,4.8675346374511719,2.995732307434082,4.0943446159362793,2.3025851249694824
1,2,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,20,30,10,20,50,1,0,0,1,1,3d,4,5,1,0.02,68,15,0,-13,1,1,1,1,1,2,2,2,2,2,479,2,1,21,21,4,-7,4,8,12,5,9,3,7,6,2,1,3,3,4,-13,2,3,3,4,3,3,5,-39,3,4,3,5,3,2,4,2,3,3,4,2,300,320,290,280,260,320,290,280,260,200,2,1,1,1,6,2,2,0.012959655374288559,0.075972691178321838,0.60423415899276733,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,2.995732307434082,3.4011974334716797,2.3025851249694824,2.995732307434082,3.9120230674743652
1,2,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,10,10,30,10,30,1,1,1,1,1,6e,8,2,0,0.02,3,119,1.8,1,1,1,1,1,1,1,1,1,2,2,479,2,4,22,21,4,-70,12,6,1,3,4,2,8,5,7,9,1,1,1,-14,5,6,4,4,5,5,1,-67,2,4,1,2,2,1,1,2,2,2,1,1,300,290,300,330,340,290,300,330,340,310,3,3,3,1,9,2,2,-1.704315185546875,1.3410954475402832,-1.1828558444976807,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,2.3025851249694824,2.3025851249694824,3.4011974334716797,2.3025851249694824,3.4011974334716797
2,2,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,50,100,70,120,50,1,0,0,1,1,5b,5,5,0,0.02,99999,99999,0,99999,1,1,1,1,1,2,2,2,2,2,99999,2,3,23,99999,5,99999,1,9,5,8,3,6,2,12,7,4,4,4,4,99999,3,3,3,5,5,6,7,99999,4,4,4,4,5,3,4,2,2,2,2,2,300,350,450,520,640,350,450,520,640,590,2,2,2,2,6,2,4,0.72871506214141846,0.14416185021400452,0.27263349294662476,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,3.9120230674743652,4.6051702499389648,4.2484951019287109,4.7874917984008789,3.9120230674743652
2,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,20,90,50,35,50,1,1,0,0,1,7a,9,1,0,0.02,8,118,2.3999999999999999,-2,1,1,1,1,1,2,2,2,2,2,479,2,3,21,17,5,2,1,6,2,7,5,3,8,9,4,12,4,4,4,-5,6,4,5,5,6,6,5,-18,2,3,4,4,4,3,4,3,4,2,2,3,300,320,230,180,215,320,230,180,215,265,2,2,1,1,6,2,3,0.72871506214141846,1.2050769329071045,0.41501915454864502,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2.995732307434082,4.499809741973877,3.9120230674743652,3.5553481578826904,3.9120230674743652
1,2,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,10,10,10,10,10,1,1,0,1,0,3a,10,0,0,0.02,8,104,3,1,1,1,1,1,1,1,1,2,2,2,480,2,3,22,10,5,-11,5,7,3,2,12,8,6,4,9,1,4,3,4,-1,6,3,5,6,5,4,4,-9,3,3,5,5,2,3,4,3,2,3,3,3,300,290,280,290,300,290,280,290,300,290,3,1,1,1,8,2,2,0.34591656923294067,1.4204736948013306,0.49713844060897827,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,2,2,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
2,2,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,10,10,10,20,1,1,1,1,1,2c,9,0,1,0.02,106,74,2.7000000000000002,-5,1,1,1,1,1,1,2,2,2,2,479,1,4,24,18,5,-35,8,2,3,4,5,9,6,12,1,7,5,5,1,-20,4,2,2,4,6,6,4,-35,3,3,3,3,5,3,1,1,3,3,3,1,300,290,280,270,280,290,280,270,280,260,3,1,1,1,7,2,4,1.1587064266204834,0.25077849626541138,-0.0036684819497168064,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,2,2,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.995732307434082
2,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,20,20,20,10,10,1,1,0,0,0,1b,4,6,0,0.02,0,69,0,-3,1,1,1,1,1,1,1,2,2,2,479,2,6,24,11,5,-11,9,2,12,4,3,6,7,5,1,8,2,2,2,-26,3,5,5,4,5,4,5,-92,4,4,4,3,4,4,4,4,4,4,3,3,300,310,330,310,300,310,330,310,300,290,2,1,1,1,8,2,3,-0.89330512285232544,0.85344022512435913,1.2793644666671753,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,2.995732307434082,2.995732307434082,2.995732307434082,2.3025851249694824,2.3025851249694824
1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,50,60,60,80,60,1,1,1,0,0,5e,6,4,0,0.02,99999,99999,0.59999999999999998,99999,1,1,1,2,2,2,2,2,2,2,99999,1,2,19,99999,5,99999,12,6,7,8,1,2,4,5,9,3,2,2,4,99999,3,4,1,3,3,7,7,99999,2,3,3,2,4,2,4,2,1,1,1,4,300,240,180,240,160,240,180,240,160,220,3,1,1,1,4,0,1,-0.70279574394226074,-0.71107238531112671,-0.74914586544036865,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,2,0,0,3.9120230674743652,4.0943446159362793,4.0943446159362793,4.3820266723632812,4.0943446159362793
2,2,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,50,80,50,40,80,1,1,1,1,1,3f,9,1,0,0.02,95,141,2.3999999999999999,-4,1,1,1,1,1,1,1,2,2,2,479,2,4,23,22,5,-25,2,7,3,6,5,9,1,8,4,12,4,4,4,0,2,5,2,2,4,6,6,-17,3,2,3,3,3,4,4,4,3,2,2,2,300,350,270,220,260,350,270,220,260,340,2,2,2,2,8,2,4,0.72871506214141846,-0.43349575996398926,0.11830604821443558,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,3.9120230674743652,4.3820266723632812,3.9120230674743652,3.6888794898986816,4.3820266723632812
1,2,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,20,20,50,50,50,0,1,1,1,1,7d,8,2,0,0.02,4,32,1.8,-2,1,1,1,1,2,2,2,2,2,2,476,2,6,25,11,5,-33,8,2,3,4,1,7,5,6,9,12,2,2,1,-23,4,6,2,6,6,6,6,-52,2,3,4,3,1,3,4,3,3,4,2,2,300,280,260,310,260,280,260,310,260,310,2,2,1,1,5,1,2,-0.9885597825050354,0.83924877643585205,0.12761916220188141,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2.995732307434082,2.995732307434082,3.9120230674743652,3.9120230674743652,3.9120230674743652
2,2,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,10,20,10,10,60,1,1,1,0,0,1a,8,2,0,0.02,30,87,1.8,-8,1,1,1,1,1,2,2,2,2,2,478,1,1,21,-14,5,-39,6,1,9,4,5,12,8,2,3,7,2,2,2,-5,1,1,1,5,5,7,5,-15,4,4,4,2,4,5,5,5,3,3,3,2,300,290,310,320,310,290,310,320,310,250,3,3,3,1,6,2,4,-0.89330512285232544,-0.50027316808700562,1.0111362934112549,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,2.3025851249694824,2.995732307434082,2.3025851249694824,2.3025851249694824,4.0943446159362793
1,2,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,15,10,20,20,20,1,0,0,1,0,4f,9,1,0,0.02,106,114,2.3999999999999999,0,1,1,1,2,2,2,2,2,2,2,479,1,1,18,12,5,-6,1,9,5,3,8,2,4,12,6,7,3,3,3,-12,4,4,4,4,4,4,4,-20,3,2,2,2,4,2,4,4,4,4,4,4,300,285,295,275,295,285,295,275,295,275,3,1,1,1,4,0,2,-0.082295022904872894,0.68931019306182861,0.80849534273147583,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,2,0,0,2.7080502510070801,2.3025851249694824,2.995732307434082,2.995732307434082,2.995732307434082
2,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,50,50,120,60,110,1,1,0,1,0,5d,10,0,0,0.02,99999,99999,3,99999,1,1,1,1,1,2,2,2,2,2,99999,1,1,19,99999,5,99999,6,1,3,4,8,2,7,12,5,9,4,4,5,99999,6,4,5,5,4,6,6,99999,4,3,2,2,2,1,2,3,2,3,3,3,300,340,290,400,450,340,290,400,450,330,2,2,2,2,6,2,3,0.82396978139877319,0.85967665910720825,-0.19896058738231659,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,3.9120230674743652,3.9120230674743652,4.7874917984008789,4.0943446159362793,4.7004804611206055
1,2,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,20,15,35,10,10,1,1,1,1,1,5c,10,0,0,0.02,99999,99999,3,99999,1,1,1,1,1,1,1,2,2,2,99999,3,2,21,99999,5,99999,8,6,9,4,3,2,12,1,7,5,3,4,2,99999,3,3,2,2,3,5,5,99999,4,3,2,3,2,2,4,3,2,2,2,3,300,280,265,300,310,280,265,300,310,320,3,1,1,1,8,2,2,0.20524880290031433,-0.47227486968040466,-0.1563962996006012,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,2,0,0,2.995732307434082,2.7080502510070801,3.5553481578826904,2.3025851249694824,2.3025851249694824
2,2,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,25,25,25,35,40,1,0,0,1,0,4d,3,7,0,0.02,120,33,0,-2,1,1,1,1,1,1,2,2,2,2,480,2,1,18,18,4,-24,1,2,5,4,3,9,12,7,8,6,3,3,5,-8,3,3,3,5,5,6,7,-16,2,2,3,1,3,1,2,1,2,3,3,2,300,265,230,245,270,265,230,245,270,220,3,3,1,1,7,2,4,0.10821433365345001,0.14416185021400452,-0.77673906087875366,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,3.2188758850097656,3.2188758850097656,3.2188758850097656,3.5553481578826904,3.6888794898986816
1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,50,50,50,25,75,0,1,1,0,0,2f,4,1,5,0.02,0,64,0.90000000000000002,0,1,1,1,1,1,2,2,2,2,2,479,2,1,19,19,4,-27,12,8,5,7,1,6,4,9,3,2,2,2,2,-2,5,3,2,5,3,6,5,-9,3,4,4,4,5,2,4,3,3,3,4,4,300,250,300,350,375,250,300,350,375,300,2,1,1,1,6,2,1,-0.89330512285232544,0.1765919029712677,0.97834908962249756,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.2188758850097656,4.3174881935119629
1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,50,30,40,60,60,1,0,0,0,0,7b,9,1,0,0.02,6,17,2.3999999999999999,-13,1,1,1,1,1,1,1,2,2,2,479,1,2,19,10,5,-112,8,1,3,4,5,6,7,12,9,2,2,4,4,-4,2,5,2,2,2,7,6,-16,2,3,2,2,3,2,3,1,1,1,1,2,300,240,210,170,110,240,210,170,110,170,3,3,3,1,8,2,1,0.062801256775856018,-0.77886199951171875,-1.2250615358352661,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,3.9120230674743652,3.4011974334716797,3.6888794898986816,4.0943446159362793,4.0943446159362793
1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,50,60,60,100,100,0,0,0,0,0,5a,9,1,0,0.02,99999,99999,2.3999999999999999,99999,1,1,1,1,1,2,2,2,2,2,99999,2,3,21,99999,4,99999,1,7,9,8,5,4,12,6,2,3,3,3,4,99999,2,4,1,2,2,6,6,99999,2,3,2,3,3,1,3,1,1,1,1,1,300,350,290,350,250,350,290,350,250,350,3,3,1,1,6,2,1,0.012959655374288559,-0.93572825193405151,-1.3348366022109985,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,3.9120230674743652,4.0943446159362793,4.0943446159362793,4.6051702499389648,4.6051702499389648
2,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,60,41,50,50,50,1,1,1,1,1,2d,10,0,0,0.02,96,138,3,-2,1,1,1,1,2,2,2,2,2,2,479,1,1,18,19,5,-86,7,8,12,3,4,6,9,5,1,2,4,4,1,-14,2,2,2,3,5,5,4,-27,4,5,2,3,2,2,1,5,2,5,5,1,300,360,401,351,301,360,401,351,301,251,2,1,1,1,5,1,3,0.4429510235786438,-0.18631328642368317,0.71763521432876587,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,4.0943446159362793,3.7135720252990723,3.9120230674743652,3.9120230674743652,3.9120230674743652
1,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,10,20,50,100,120,0,1,1,1,0,6c,7,3,0,0.02,4,1,1.2,-1,1,1,1,1,1,1,1,2,2,2,479,2,2,20,20,4,-12,5,7,3,4,2,9,1,8,6,12,1,1,2,-6,5,2,2,4,5,5,5,-16,4,3,4,2,4,2,2,2,2,2,2,1,300,300,270,220,120,300,270,220,120,0,3,1,1,1,8,2,2,-1.609060525894165,0.24344660341739655,-0.45225784182548523,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2.3025851249694824,2.995732307434082,3.9120230674743652,4.6051702499389648,4.7874917984008789
1,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,10,10,10,10,10,1,1,1,0,0,2e,8,2,0,0.02,10,10,1.8,-7,1,1,1,1,1,1,1,1,1,1,479,2,1,23,8,4,-38,8,6,12,9,2,5,7,1,4,3,5,5,3,-3,5,5,5,5,5,5,4,-13,4,4,2,4,4,5,1,4,4,5,5,4,300,290,300,310,320,290,300,310,320,330,3,3,3,3,11,2,2,1.3492158651351929,1.2589325904846191,1.7549843788146973,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
2,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,50,50,50,50,50,1,1,0,1,1,2d,2,3,5,0.02,3,0,0,-9,1,1,1,1,1,1,1,2,2,2,478,3,2,22,18,3,4,5,12,3,1,2,7,6,8,9,4,3,3,3,3,4,5,5,5,5,5,4,3,3,4,4,3,3,3,4,4,3,3,3,3,300,350,400,450,400,350,400,450,400,350,3,3,1,1,8,2,3,-0.082295022904872894,1.1405638456344604,0.67071372270584106,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652
2,2,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,10,20,40,40,10,1,1,1,1,0,4d,7,1,2,0.02,88,132,1.8,-4,1,1,1,1,1,1,1,2,2,2,477,1,1,19,19,5,-18,5,8,7,4,3,6,12,2,9,1,5,3,5,-5,6,7,6,2,4,1,4,-46,1,1,1,1,1,1,2,3,1,1,1,1,300,290,310,270,310,290,310,270,310,300,2,1,1,1,8,2,4,0.77412813901901245,1.4822947978973389,-1.9410382509231567,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2.3025851249694824,2.995732307434082,3.6888794898986816,3.6888794898986816,2.3025851249694824
1,2,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,15,10,10,10,10,1,1,1,1,1,4b,9,1,0,0.02,125,22,2.3999999999999999,-1,1,1,1,1,1,2,2,2,2,2,479,1,4,20,1,5,-12,9,4,6,8,1,12,7,3,2,5,2,5,1,-18,3,3,2,4,5,6,6,-39,4,3,3,5,3,1,2,1,1,1,3,1,300,315,325,335,325,315,325,335,325,335,3,3,3,3,6,2,2,0.15983572602272034,-0.071600377559661865,-0.61921864748001099,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,2.7080502510070801,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
2,2,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,15,20,20,15,10,1,1,1,0,1,5b,9,1,0,0.02,99999,99999,2.3999999999999999,99999,1,1,1,1,1,1,1,1,1,1,99999,2,2,22,99999,4,99999,6,2,3,4,12,8,7,5,1,9,4,4,2,99999,6,2,3,2,6,7,5,99999,2,2,1,1,3,1,3,5,2,1,1,1,300,315,295,275,260,315,295,275,260,250,3,1,1,1,11,2,4,0.53820574283599854,0.10308283567428589,-1.1842787265777588,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2.7080502510070801,2.995732307434082,2.995732307434082,2.7080502510070801,2.3025851249694824
1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,50,25,25,25,25,1,1,1,1,1,4a,9,1,0,0.02,23,40,2.3999999999999999,-5,1,1,1,1,1,1,1,2,2,2,456,2,1,20,10,4,-56,6,12,9,7,5,1,3,8,4,2,1,1,4,-13,3,3,3,3,4,3,5,-39,2,3,4,1,2,3,2,2,3,2,2,1,300,250,275,300,325,250,275,300,325,300,2,1,1,1,8,2,1,-1.4185512065887451,0.15128724277019501,-0.63034379482269287,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,3.9120230674743652,3.2188758850097656,3.2188758850097656,3.2188758850097656,3.2188758850097656
2,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,25,50,100,50,50,1,1,1,1,1,7a,9,1,0,0.02,114,141,2.3999999999999999,-5,1,1,1,1,1,1,2,2,2,2,479,1,2,22,25,5,10,5,9,3,4,1,2,8,7,12,6,4,5,5,-5,4,1,7,3,4,6,7,-13,2,2,3,2,3,3,4,5,3,3,2,3,300,325,275,375,325,325,275,375,325,375,3,1,1,1,7,2,3,1.206768274307251,0.14427541196346283,0.13383521139621735,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,3.2188758850097656,3.9120230674743652,4.6051702499389648,3.9120230674743652,3.9120230674743652
2,2,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,30,20,20,10,10,0,0,1,1,0,2c,5,0,5,0.02,78,0,1.5,-73,1,1,1,1,1,2,2,2,2,2,479,2,2,20,18,5,-27,1,5,12,2,4,6,9,3,7,8,4,4,5,-7,5,4,5,2,3,6,5,-12,2,1,1,2,3,1,2,1,2,2,1,1,300,330,340,320,330,330,340,320,330,340,2,2,2,2,6,2,4,0.82396978139877319,0.20354615151882172,-1.4364005327224731,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,2,2,0,3.4011974334716797,2.995732307434082,2.995732307434082,2.3025851249694824,2.3025851249694824
